,Job Title, Salary Estimate
1608,Data Engineer I,$93K-$151K 
1609,Research Scientist,$93K-$151K 
1610,Data Scientist,$93K-$151K 
1611,Data Analyst,$93K-$151K 
1612,Data Engineer I,$93K-$151K 
1613,Data Engineer I,$93K-$151K 
1614,Data Scientist,$50K-$87K 
1615,Data Engineer - Azure,$50K-$87K 
1616,Senior Data Scientist,$50K-$87K 
1617,Quantitative Research Analyst,$50K-$87K 
1618,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,$50K-$87K 
1619,Quantum Data Scientist (Industrial-Process sector),$50K-$87K 
1620,Natural Catastrophe Research Scientist,$50K-$87K 
1621,Global Reporting and Analytics Consultant,$50K-$87K 
1622,Data Scientist / Sports Scientist,$50K-$87K 
1623,Data Scientist / Sports Scientist,$50K-$87K "Do you love Sports? A company located in the heart of Center City will be able to bridge the gap between your love of sports and technology.A Philadelphia company just spun out of a large gaming company and are currently building a new sports betting product. They have a well-established team and are looking for someone who wants to be a part of their team. They've created an application for online gaming and currently looking to bring on a Data Scientist. They have hundreds of thousands of data that's well-structured in a data warehouse so you will be responsible to gather all the data and make predictions. Someone with Python is ideal but they are open to R as well.Required Skills & Experience* At least 3 years' experience working as a Data Scientist* NumPy SciPy Scikit-learn, and Pandas* Strong Python or R experience* Software Engineering Background* Machine Learning* Tensorflow* Keras* AWSWhat You Will Be DoingTech Breakdown* 50% programming* 50% predictive analyticsDaily Responsibilities* 100% Hands OnThe Offer* Competitive Salary: Up to $140K/year
1624,Data Analyst,$50K-$87K 
1625,Data Scientist; Acurian (A PPD Company),$50K-$87K 
1626,"Scientist Oncology Translational Scientist",$50K-$87K 
1627,Data Analyst,$50K-$87K 
1628,Quantitative Research Analyst,$50K-$87K 
1629,Senior Data Scientist,$50K-$87K 
1630,PRINCIPAL SCIENTIST,$50K-$87K 
1631,Data Engineer- Python,$50K-$87K 
1632,Scientist,$50K-$87K 
1633,Data Scientist,$50K-$87K 
1634,Data Engineer I,$50K-$87K 
1635,Data Science Consultant,$50K-$87K 
1636,Retention Data Scientist,$50K-$87K 
1637,Senior Data Scientist,$50K-$87K 
1638,Genomic Data Scientist,$50K-$87K 
1639,Data Analyst,$50K-$87K 
1640,Data Analyst,$50K-$87K 
1641,Quantitative Research Developer,$50K-$87K 
1642,Data Analyst,$50K-$87K 
1643,Data Engineer I,$50K-$87K 
1644,Scientist,$50K-$87K 
1645,Modeling and Simulation / MBSE Tools Data Scientist,$71K-$117K 
1646,Research scientist,$71K-$117K 
1647,Data Scientist II - Cell & Gene Therapy,$71K-$117K 
1648,Bioprocess Scientist/Senior Bioprocess Scientist,$71K-$117K 
1649,Business Intelligence Analyst,$71K-$117K 
1650,Sr. Data Scientist,$71K-$117K 
1651,Analytical Scientist I,$71K-$117K 
1652,Data Analyst,$71K-$117K 
1653,Python Data Engineer,$71K-$117K 
1654,IS Data Engineer I,$71K-$117K 
1655,Data Analyst,$71K-$117K 
1656,Principal Data Scientist- Public Sector,$71K-$117K 
1657,Data Analyst,$71K-$117K 
1658,Human Factors Scientist,$71K-$117K 
1659,Data Analyst,$71K-$117K 
1660,Senior Data Scientist,$71K-$117K 
1661,Data Engineer,$71K-$117K 
1662,Data Analyst,$71K-$117K 
1663,Lead Data Scientist,$71K-$117K 
1664,Junior Data Analyst,$71K-$117K 
1665,Business Data Analyst,$71K-$117K 
1666,"Sr. Data Scientist Database Marketing",$71K-$117K 
1667,Data Analyst,$71K-$117K 
1668,Quantum Principal Data Scientist (Industrial-Discrete sector),$71K-$117K 
1669,Library Data Scientist,$71K-$117K 
1670,Data Analyst,$71K-$117K 
1671,Clinical Data Analyst,$71K-$117K 
1672,"Data Analyst (Philadelphia PA)",$71K-$117K 
1673,Data Analyst with Food Science Product Development,$71K-$117K 
1674,Imaging Data Scientist III,$71K-$117K 
1675,Data Scientist,$44K-$80K 
1676,Data Analyst,$44K-$80K 
1677,Machine Learning Engineer,$44K-$80K 
1678,Data Analyst,$44K-$80K 
1679,Data Analyst,$44K-$80K 
1680,Environmental Scientist Supervisor,$44K-$80K 
1681,"Scientist Molecular Biology",$44K-$80K 
1682,Quantum Principal Data Scientist (Industrial-Process sector),$44K-$80K 
1683,Sr. Data Analyst,$44K-$80K 
1684,Junior Data Analyst,$44K-$80K 
1685,Data Scientist_,$44K-$80K 
1686,Microsoft Analytics Consultant,$44K-$80K 
1687,Sr Data Analyst,$44K-$80K 
1688,Data Analyst D,$44K-$80K 
1689,Scientist - HLA Laboratory,$44K-$80K 
1690,Data Scientist - mid level,$44K-$80K 
1691,Data Engineer,$44K-$80K 
1692,Data Engineer / Data Architect,$44K-$80K 
1693,Natural Catastrophe Research Scientist,$44K-$80K 
1694,Senior Data Scientist / Artificial Intelligence / Machine Learning / AI/ML Scientist,$44K-$80K 
1695,"Exciting Video Ecommerce Startup | Data Scientist w/ ACR Experience (ACR MongoDB Node.js Python )",$44K-$80K 
1696,Data Analyst - Contractor,$44K-$80K 
1697,Senior Healthcare Data Analyst,$44K-$80K 
1698,Sr. Data Scientist,$44K-$80K 
1699,Machine Learning Engineer,$44K-$80K 
1700,"Exciting Video Ecommerce Startup | Data Scientist w/ ACR Experience (ACR MongoDB Node.js Python ) | $120-150K",$44K-$80K 
1701,COMPUTER SCIENTIST,$44K-$80K 
1702,"Data Analyst Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",$44K-$80K 
1703,Data Engineer,$44K-$80K 
1704,Microsoft Dynamics CRM Data Analyst,$44K-$80K 
1705,"Product Manager Product Data",$94K-$166K 
1706,Senior Data Engineer,$94K-$166K 
1707,Data Analyst,$94K-$166K 
1708,Field Application Scientist BioTherapeutics,$94K-$166K 
1709,Sr Decision Scientist,$94K-$166K 
1710,Data Engineer (Contract),$94K-$166K 
1711,Data Analyst,$94K-$166K 
1712,Data Analyst Supporting the FBI #20-188,$94K-$166K 
1713,Data Engineer,$94K-$166K 
1714,Analytical Scientist II,$94K-$166K 
1715,Field Application Scientist - Mid-Atlantic,$94K-$166K 
1716,"Clinical Scientist Neuroscience (Director level)",$94K-$166K 
1717,Data Analyst,$94K-$166K 
1718,Future Opportunity: Data Engineer,$94K-$166K 
1719,Data Analyst,$94K-$166K 
1720,Data Engineer,$94K-$166K 
1721,Data Engineer,$94K-$166K 
1722,Data Curator,$94K-$166K 
1723,Quantitative Research Analyst - Experienced Hire,$94K-$166K 
1724,Associate Scientist: Microbiology,$94K-$166K 
1725,Senior Marketing Data Scientist II,$94K-$166K 
1726,Environmental Scientist -- Part Time Entry Level,$94K-$166K 
1727,"Data Science Machine Learning & AI Consultant",$94K-$166K 
1728,Intellectual Property Scientist,$94K-$166K 
1729,Scientist - HLA Lab Supervisor,$94K-$166K 
1730,Associate Scientist Process Development Research,$94K-$166K 
1731,Senior Research Scientist,$94K-$166K 
1732,Data Engineer - Enterprise Data Analytics Platform,$94K-$166K 
1733,Data Engineer II,$94K-$166K 
1734,Lead Data Scientist,$94K-$166K 
1735,Sr. Scientist. Small Molecule Bioanalysis LCMS,$65K-$100K 
1736,Advanced Analytics Consultant,$65K-$100K 
1737,Lead Process Development Scientist - Upstream,$65K-$100K 
1738,SQL Data Engineer,$65K-$100K 
1739,"Data Engineer Ad Technology",$65K-$100K 
1740,Data Scientist with Security Clearance,$65K-$100K 
1741,Data Analyst,$65K-$100K 
1742,Data Engineer,$65K-$100K 
1743,Neuroimaging Data Analyst Junior,$65K-$100K 
1744,Data Engineer,$65K-$100K 
1745,Data Modeler,$65K-$100K 
1746,Associate Scientist ( Immuno-Oncology),$65K-$100K 
1747,Data Engineer,$65K-$100K 
1748,Data Science Lead,$65K-$100K 
1749,East Field Application Scientist Bio-therapeutics/Microfluidics,$65K-$100K 
1750,Data Engineer,$65K-$100K 
1751,Associate Scientist: Microbiology,$65K-$100K 
1752,Formulation development Sr Scientist,$65K-$100K 
1753,Research Scientist- Liver,$65K-$100K 
1754,DBA / Data Analyst,$65K-$100K 
1755,Manufacturing Science and Technology (MS&T) Scientist,$65K-$100K 
1756,Data Analyst,$65K-$100K 
1757,Data Engineer(Phyton),$65K-$100K 
1758,GENERAL PHYSICAL SCIENTIST,$65K-$100K 
1759,Hadoop Developer / Data Engineer / Bigdata Engineer / Big Data Engineer,$65K-$100K 
1760,Research Scientist - Histology,$65K-$100K 
1761,Data Engineer,$65K-$100K 
1762,Data Engineer,$65K-$100K 
1763,Associate Scientist: Microbiology,$65K-$100K 
1764,Payment Integrity Data Analyst Job posting in #Philadelphia #ITjobs,$41K-$74K 
1765,Payment Integrity Data Analyst,$46K-$83K 
1766,"Data Science - Online Adjunct Graduate Level",$46K-$83K 
1767,"Manager Data Science - Horsham",$46K-$83K 
1768,Sr. Principal Software Cloud Streaming Data Engineer,$46K-$83K 
1769,Molecular Engineering Senior Research Scientist,$46K-$83K 
1770,Data Engineer (Azure Delta Lake and Databricks),$46K-$83K 
1771,"Scientist II DMPK (Biotransformation)",$46K-$83K 
1772,Data Engineer,$46K-$83K 
1773,"Sr. Data Scientist Analytic Marketing",$46K-$83K 
1774,Sr. Consultant Data Engineer,$46K-$83K 
1775,"Scientist Sequencing",$46K-$83K 
1776,Clinical Scientist Associate Director,$46K-$83K 
1777,Senior GMP Analytical Scientist,$46K-$83K 
1778,Director of Health Data Science,$46K-$83K 
1779,IS Data Engineer II,$46K-$83K 
1780,ML-Data Science Engineer with OCR,$46K-$83K 
1781,Senior Big Data Consultant,$46K-$83K 
1782,HT Downstream Sr Scientist,$46K-$83K 
1783,Nurse Scientist - Nursing Research,$46K-$83K 
1784,+ Data Engineer,$46K-$83K 
1785,"Scientist Data Methods and Analytics Immuno-inflammation and Specialty Medicines",$46K-$83K 
1786,Associate Scientist (2nd shift),$46K-$83K 
1787,Lead Business Intelligence Analyst - Information Services and Technology,$46K-$83K 
1788,Senior Principal Scientist / Associate Director - Translational Sciences,$46K-$83K 
1789,"Clinical Scientist Haem Onc (Director level)",$46K-$83K 
1790,"Downstream Scientist PhD Level",$46K-$83K 
1791,Senior Software Engineer (Data Platform),$46K-$83K 
1792,Sr Research Scientist- Ocular,$46K-$83K 
1793,Senior Analytical Scientist/Process and Technology Development,$46K-$83K 
1794,"Scientist Residual DNA Testing",$46K-$83K 
1795,Experienced Food Scientist / Product Development Engineer,$45K-$106K 
1796,"Research Scientist - Biopharm cGMP Reports and Regulatory Documentation",$45K-$106K 
1797,Junior Data Analyst - SQL Programmer,$45K-$106K 
1798,Analytics Manager,$45K-$106K 
1799,Business Intelligence Analyst,$45K-$106K 
1800,"Scientist in Data Methods & Analytics",$45K-$106K 
1801,"Biopharmaceutical Drug Product Principal Scientist/ Investigator",$45K-$106K 
1802,Data Analyst- Remote,$45K-$106K 
1803,"Senior Scientist Biology",$45K-$106K 
1804,Data Scientist/Gaming,$45K-$106K 
1805,Data Scientist/Gaming,$45K-$106K "Do you have a love for gaming? This company located in the heart of Center City will be able to bridge the gap between your love of gaming and technology.This company just spun out of a large gaming company so they are currently looking to build out a brand-new team. You'll essentially will be a part of a startup but have the stability of a large company. They've created an application for online gaming. They are currently looking to bring on a Data Scientist to predict behaviors in users. They have hundreds of thousands of data that's well-structured in a data warehouse so you will be responsible to gather all of the data and make predictions. Someone with Python is ideal but they are open to R as well. You'll be the very first Data Scientist hired so you will have a lot of autonomy to choose which tools to use.Required Skills & Experience* At least 3 years' experience working as a Data Scientist* Strong Python or R experience* Software Engineering* NumPy SciPy Scikit-learn, and Pandas* Machine Learning* Tensorflow* Keras* AWS* Predictive analytics* Monitoring and troubleshooting experienceWhat You Will Be DoingTech Breakdown* 50% programming* 50% predictive analyticsDaily Responsibilities* 100% Hands onThe Offer* Competitive Salary: Up to $130K/year
1806,Associate Product Development Scientist,$45K-$106K 
1807,Lead Data Engineer,$45K-$106K 
1808,Data Modeler,$45K-$106K 
1809,Principal Data Scientist Artificial Intelligence Machine Learning Scientist - Financial Advice,$45K-$106K 
1810,Director Data Strategy,$45K-$106K 
1811,Scientist II- Analytical Chemistry- Agrochemical,$45K-$106K 
1812,"Senior Scientist Developability",$45K-$106K 
1813,Senior Data Analyst,$45K-$106K 
1814,Senior Data Analyst,$45K-$106K 
1815,Associate Scientist In vivo Pharmacology,$45K-$106K 
1816,Sport & Data Analyst,$45K-$106K 
1817,machine learning Engineer with AWS,$71K-$122K 
1818,Senior Healthcare Data Analyst - Multiple Positions,$71K-$122K 
1819,Data Analyst,$71K-$122K 
1820,"Scientist CAR-T Analytical Development-Cell & Gene Therapy Vaccines",$71K-$122K 
1821,Data Engineer - Analytics Warehouse,$71K-$122K 
1822,"Principal Scientist Antibody and ADC Engineering",$71K-$122K 
1823,"Data Engineer(Java  SQL)",$71K-$122K 
1824,Vertical Lift Data Exploitation Analyst,$71K-$122K 
1825,Data Analyst,$71K-$122K 
1826,PD Downstream Sr Scientist,$71K-$122K 
1827,Data Analyst,$71K-$122K 
1828,Clinical Safety Scientist I,$71K-$122K 
1829,Business Data Analyst,$71K-$122K 
1830,"Associate Scientist Bioinformatics",$71K-$122K 
1831,Clinical Scientist,$71K-$122K 
1832,Director of Health Data Science,$71K-$122K 
1833,"Scientist Oncology Translational Sciences",$71K-$122K 
1834,Lead Data Analyst,$71K-$122K 
1835,Sr. Principal Software Cloud Streaming Data Engineer,$71K-$122K 
1836,"Data Scientist Business Information Services",$71K-$122K 
1837,Immunoassay Data Scientist,$71K-$122K 
1838,"Senior Scientist Research Science",$71K-$122K 
1839,Data Analyst/Architect,$71K-$122K 
1840,Data Engineer,$71K-$122K 
1841,"Director Data Sciences Non Clinical Safety",$71K-$122K 
1842,"Senior Scientist Molecular Biology",$71K-$122K 
1843,Data Engineer,$71K-$122K 
1844,Data Engineer,$71K-$122K 
1845,QC Analytical Scientist or Senior QC Analytical Scientist,$71K-$122K 
1846,"Associate or Scientist In Vivo Pharmacology and Clinical Virology",$71K-$122K 
1847,Senior Data Scientist with experience in life sciences data specifically in commercial,$143K-$237K 
1848,Data Engineer,$143K-$237K 
1849,Bench Scientist,$143K-$237K 
1850,Sr Scientist,$143K-$237K 
1851,"Digital Marketing Analytics Manager Decision Science ConsultingPA/NJ",$143K-$237K 
1852,Data Engineer,$143K-$237K 
1853,Scientist - Large Molecule,$143K-$237K 
1854,"Formulation Scientist Sterile Products",$143K-$237K 
1855,Sr. Research Scientist-Liver,$143K-$237K 
1856,Senior Cyber Applied Research Scientist (CH),$143K-$237K 
1857,Virology Data Analysts,$143K-$237K 
1858,SQL Data Analyst,$143K-$237K 
1859,"Clinical Scientist Vaccines",$143K-$237K 
1860,Sr. Research Scientist CNS,$143K-$237K 
1861,Data Modeler,$143K-$237K 
1862,Vector Optimization Senior Research Scientist,$143K-$237K 
1863,Data Analyst-(analytics),$143K-$237K 
1864,"Senior Scientist Immunology",$143K-$237K 
1865,"Senior Associate Scientist Biophysical Screening",$143K-$237K 
1866,"Principal Scientist Computational Genomics",$143K-$237K 
1867,Business Analyst - Data Science & SQL,$143K-$237K 
1868,Principal Scientist-R&D Analytical-Raw Materials,$143K-$237K 
1869,"Principal Scientist Global Self-Care Stability",$143K-$237K 
1870,Analytic Consultant 5 - Consumer Collections & Servicing Analytics,$143K-$237K 
1871,VP -- US Consumer Digital Prospecting Data Scientist,$143K-$237K 
1872,Lead Data Analyst,$143K-$237K 
1873,Data Engineer II,$70K-$154K 
1874,Process Development Scientist |PR,$70K-$154K 
1875,Data Modeler,$70K-$154K 
1876,Data Engineer ( Kafka),$70K-$154K 
1877,"Senior Scientist CAR-T Analytical Development-Cell & Gene Therapy Vaccines (PCR)",$70K-$154K 
1878,Research Scientist - Lentivirus Focus,$70K-$154K 
1879,Research Scientist - Adeno-associated Virus (AAV) Focus,$70K-$154K 
1880,"Research Scientist Vector Engineering",$70K-$154K 
1881,Associate Clinical Scientist/Clinical Trial Associate,$70K-$154K 
1882,Director of Quantitative Research,$70K-$154K 
1883,"Principal Scientist CAR-T Cell Characterization Flow Lead-Cell Therapies",$70K-$154K 
1884,"Principal Scientist CAR-T Characterization Lead - Cell Therapies",$70K-$154K 
1885,MRI Associate Principal Scientist,$70K-$154K 
1886,Financial Data Scientist,$70K-$154K 
1887,Measurement Scientist,$70K-$154K 
1888,Senior Quantitative Researcher,$70K-$154K 
1889,"Senior Scientist Genomics",$70K-$154K 
1890,TECAN Automation Scientist,$68K-$89K 
1891,Pharmaceutical Upstream Processing Scientist - III,$68K-$89K 
1892,Senior Product Development Scientist / Pharmaceutical Sterile Products,$68K-$89K 
1893,Data Analyst- Remote,$68K-$89K 
1894,"Senior Scientist Downstream Process Development",$68K-$89K 
1895,In Process Analytical Scientist,$68K-$89K 
1896,"Business Applications Infor Analytics Consultant",$68K-$89K 
1897,Data Science Software Engineer,$68K-$89K 
1898,Computer Scientist/Computer Engineer/IT Professional,$68K-$89K 
1899,"Lead Data Scientist People Analytics and Insights",$68K-$89K 
1900,Salesforce Business Intelligence Analyst II,$68K-$89K 
1901,"Scientist Analytical Outsource Stability",$68K-$89K 
1902,"Senior Scientist Neuroscience",$68K-$89K 
1903,Data Engineer,$68K-$89K 
1904,"Sr. Principal Scientist Chemistry",$68K-$89K 
1905,Sample Management Scientist,$68K-$89K 
1906,"Associate Principal Scientist Vaccine Process Development and Commercialization (Upstream)",$68K-$89K 
1907,Senior Scientist-UV Coatings,$68K-$89K 
1908,SR BUSINESS DATA ANALYST PRN,$55K-$101K 
1909,"Senior Scientist Assay Operations",$55K-$101K 
1910,Spark/Big Data Engineer,$55K-$101K 
1911,HPLC Prep Scientist,$55K-$101K 
1912,Downstream Sr. Scientist,$55K-$101K 
1913,
1914,Process Development Downstream Sr. Scientist,$55K-$101K 
1915,"Senior Scientist Vaccine Process Development and Commercialization (Downstream)",$55K-$101K 
1916,Drug Product Scientist,$55K-$101K 
1917,Senior Managing Consultant - Data Science,$55K-$101K 
1918,Process Scientist/Senior Process Scientist,$55K-$101K 
1919,Senior Upstream Processing Scientist,$55K-$101K 
1920,Data Engineer (Python and SQL),$55K-$101K 
1921,Upstream Scientist - Bioreactors,$55K-$101K 
1922,Patient Recruitment Data Analyst (ArcGIS),$55K-$101K 
1923,Data Science/Models/Statistics/Python/R/AWS,$55K-$101K 
1924,Data Engineer II,$55K-$101K 
1925,Senior Data Analyst,$55K-$101K 
1926,Data Engineer,$55K-$101K 
1927,Research Scientist CNS,$55K-$101K 
1928,"Associate Scientist QC Microbiology",$55K-$101K 
1929,Pharmaceutical Customer Data Analyst,$55K-$101K 
1930,Data Engineer - PySpark/Spark-SQL/AWS,$55K-$101K 
1931,Data Analytics Architect,$55K-$101K 
1932,Airflow Data Engineer,$55K-$101K 
1933,ELSI Research Associate - Hussman (Social Scientist Scholar),$55K-$101K 
1934,Clinical Laboratory Scientist | 2nd shift,$55K-$101K 
1935,Clinical Safety and Risk Management CSRM Medical Associate / Senior Scientist,$55K-$101K 
1936,"Senior Scientist Biopharm Upstream Process Development",$55K-$101K 
1937,Lead Data Scientist-NLP Expert,$98K-$152K 
1938,Director Data Scientist - Data Science Hub,$98K-$152K 
1939,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,$98K-$152K 
1940,Analytic Consultant 5 Quality Control Lead,$98K-$152K 
1941,Sr. Tech Svc Scientist (I),$98K-$152K 
1942,Data Scientist,$98K-$152K 
1943,Data Scientist,$98K-$152K 
1944,ENGINEER - RESEARCH ENGINEER - SCIENTIST - ELECTROMAGNETICS,$98K-$152K 
1945,Data Scientist,$98K-$152K 
1946,Data Scientist,$98K-$152K 
1947,"ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR OKLAHOMA CITY OKLAHOMA",$98K-$152K 
1948,Data Scientist,$98K-$152K 
1949,Data Scientist,$98K-$152K 
1950,Data Scientist,$98K-$152K 
1951,Data Scientist,$98K-$152K 
1952,Data Scientist,$98K-$152K 
1953,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - ADVANCED INSPECTION SYSTEMS,$98K-$152K 
